Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster,sample_type
3987,0fdN1fuFWKKACOGnDJmyiC,Os Paralamas Do Sucesso;Pitty,Multishow Ao Vivo Paralamas Brasil Afora (Ao Vivo / Deluxe),Tendo A Lua - Ao Vivo,48,188853,False,0.6984771573604059,0.601,2,0.7437064165880546,1,0.045803108808290166,0.09086345381526105,0.000513,0.952,0.6462311557788945,0.33334976907779035,4,alternative,6.0,seed_genre
3917,650OeHTLxZAQmb4aEbGmaA,Linkin Park;Pusha T;Stormzy,One More Light,Good Goodbye (feat. Pusha T and Stormzy),63,211413,False,0.7076142131979695,0.84,9,0.8310489613968888,0,0.055958549222797936,0.10642570281124498,0.0,0.748,0.45427135678391956,0.5260835264533307,4,alternative,6.0,seed_genre
3297,1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2,392600,False,0.3319796954314721,0.985,11,0.843275437915025,1,0.15647668393782385,0.00177710843373494,0.108,0.351,0.21909547738693466,0.5145702874611705,4,alternative,7.0,seed_genre
3655,697M5JB8FDIyRXEXgl1pBZ,Linkin Park,Meteora (Bonus Edition),From the Inside,67,173933,False,0.4730964467005076,0.965,1,0.8681353236039435,0,0.09367875647668394,0.042168674698795185,0.0,0.101,0.4552763819095477,0.3904639810660224,3,alternative,7.0,seed_genre
3400,0GO8y8jQk1PkHzS31d699N,Grouplove,Never Trust a Happy Song,Tongue Tied,79,218013,False,0.5685279187817259,0.936,3,0.8082422359099568,1,0.045492227979274616,0.008504016064257028,0.0,0.161,0.3728643216080402,0.4641454234669559,4,alternative,7.0,seed_genre
3912,2O9O26335YYVckmRgPKY3s,Empire of the Sun,Ice On The Dune,Alive,65,204546,False,0.531979695431472,0.882,5,0.8599781736122671,1,0.038031088082901565,0.10843373493975904,1.1e-06,0.071,0.40100502512562813,0.4928257975444998,4,alternative,7.0,seed_genre
3919,6GGaeNKmqQQfQmTlNoUezD,The Score,Victorious,Victorious,53,196616,False,0.5167512690355329,0.715,5,0.7991232451029354,0,0.04341968911917099,0.030421686746987954,4.31e-06,0.468,0.27839195979899495,0.6569038344591819,4,alternative,7.0,seed_genre
3079,06nOZkGMDu2cVCUvuKWjeI,Florence + The Machine,Helloween Party,Howl,1,214053,False,0.5857868020304567,0.866,0,0.8412592715905517,1,0.062279792746114,0.006024096385542169,0.000708,0.164,0.2814070351758794,0.5342274378317965,4,alternative,7.0,seed_genre
3033,3omnDqXnlC4awZfUrGQSDN,The Killers;Toni Halliday,Alternative Christmas 2022,A Great Big Sled,0,262586,False,0.5401015228426396,0.872,0,0.8446072175055027,1,0.06590673575129535,0.002238955823293173,0.0,0.283,0.300502512562814,0.5257753562447611,4,alternative,7.0,seed_genre
3701,60F6pgM6H6miNr5AmjxwjL,The Neighbourhood,Fallen Star,Fallen Star,70,224938,False,0.6121827411167512,0.551,10,0.8003995338771432,0,0.03150259067357513,0.06987951807228915,0.0976,0.192,0.4412060301507537,0.30817431750571145,4,alternative,8.0,seed_genre
3425,2ZLe81mFJfD39BqIy3zkWb,No Doubt,Обратно в клас - rock,Don't Speak,0,262746,False,0.515736040609137,0.752,5,0.8155670236575846,0,0.035544041450777206,0.2520080321285141,2.1e-05,0.142,0.5567839195979899,0.3125667702118567,4,alternative,8.0,seed_genre
3723,5vHLwhxxlGzmClMcxRRFPr,Nirvana,Nevermind (Remastered),Lithium,73,257053,False,0.6883248730964467,0.656,7,0.7976064961248912,1,0.0394818652849741,0.001746987951807229,0.0,0.0631,0.4874371859296482,0.5062496918297914,4,alternative,8.0,seed_genre
3104,7uCBGNn991AM68fR4tSDco,The Score,Carry On,Born For This,69,237375,False,0.4172588832487309,0.675,5,0.8005475093871963,0,0.061243523316062184,0.06325301204819278,0.0,0.092,0.5477386934673367,0.5347122922932793,4,alternative,8.0,seed_genre
3177,3zavrx2VN39liXHZnuoewy,GAYLE,Hits Hits Hits,abcdefu,0,168601,True,0.7055837563451776,0.54,4,0.8108872981521558,1,0.05108808290155441,0.3002008032128514,0.0,0.367,0.4170854271356783,0.5010107982841083,4,alternative,8.0,seed_genre
3312,4Kh6cq3XgOGUK9yXQu7RTq,Royal & the Serpent;Chri$tian Gate$,overwhelmed (the remixes),overwhelmed - Chri$tian Gate$ remix,69,134482,True,0.6284263959390862,0.502,0,0.7664021604424467,0,0.2580310880829016,0.178714859437751,0.0,0.155,0.38190954773869346,0.7157602353598606,4,alternative,8.0,seed_genre
3070,7CwwtOtObfhHMoYsh9gfTc,Oliver Tree,Internet Sensations,Placeholder,7,159818,False,0.6883248730964467,0.696,2,0.835506723637238,1,0.034818652849740936,0.03473895582329317,0.0,0.374,0.4231155778894472,0.3389420311293,4,alternative,8.0,seed_genre
3768,2e9GdZASfQ1PE5qgqdJxty,Teyana Taylor,Autumn Girl,Bare Wit Me,0,129806,True,0.7248730964467004,0.495,5,0.7561178624937572,0,0.08466321243523317,0.14056224899598396,0.101,0.249,0.5065326633165829,0.484809263185576,4,alternative,8.0,seed_genre
3420,3A5GWLRz25wpL8yx4vf0sq,No Doubt,OO's Music Grandi Successi,It's My Life,1,225866,False,0.615228426395939,0.75,8,0.8322882562935834,0,0.0317098445595855,0.0026104417670682733,0.000795,0.321,0.7748743718592964,0.5190243742090298,4,alternative,9.0,seed_genre
3724,1ZLExfqDJGcoZfc6l1vDws,Flört,Cemiyette Pişiyoruz,Bir Tek Sen Gelmedin,49,261373,False,0.6203045685279187,0.7,9,0.7688252594195659,0,0.03129533678756477,0.0018172690763052209,0.00248,0.291,0.7105527638190954,0.5996704633236363,4,alternative,9.0,seed_genre
3594,4JuKzBOcFT6ZDX1bINNI1C,Royal Blood,Hot Mix Pop,Honeybrains,1,186847,False,0.5309644670050762,0.8,9,0.8191924236538852,1,0.10466321243523317,0.005391566265060241,0.0,0.398,0.6070351758793969,0.5172575316798974,3,alternative,9.0,seed_genre
3478,0cqWbqYkzgllXISuaXAGSD,Rico Nasty;Flo Milli,Summer Music Festival Hits,Money,0,150652,True,0.8203045685279188,0.768,8,0.8271461073192385,0,0.0517098445595855,0.000607429718875502,0.0,0.372,0.5567839195979899,0.5095532764656575,4,alternative,9.0,seed_genre
3471,79uAxWWq3OEL3H4wvlurIO,Rico Nasty;Flo Milli,Energy Hip Hop,Money,0,150652,True,0.8203045685279188,0.768,8,0.8271461073192385,0,0.0517098445595855,0.000607429718875502,0.0,0.372,0.5567839195979899,0.5095532764656575,4,alternative,9.0,seed_genre
3921,0o60e52PdVZ70e6YHWibSE,Sevyn Streeter,Furious 7: Original Motion Picture Soundtrack,How Bad Do You Want It (Oh Yeah),38,224738,False,0.5269035532994923,0.87,7,0.8680983297264302,0,0.09336787564766841,0.015160642570281126,0.00184,0.493,0.5326633165829145,0.5745977351544138,4,alternative,9.0,seed_genre
3474,00gxx5tCbWPxr76vGNED8B,Neon Trees,Weihnachtspop 2022,Holiday Rock,0,177345,False,0.5370558375634518,0.818,6,0.7936851451084844,1,0.04145077720207255,6.526104417670682e-05,0.0,0.354,0.6874371859296482,0.6088333908584389,4,alternative,9.0,seed_genre
38038,1aQjSuo7Oul4A51k6dQxAp,Gorgon City;Laura Welsh,Halloween & Chill,Here For You,0,233480,False,0.6649746192893401,0.678,6,0.7904111869485599,0,0.039585492227979274,0.024899598393574297,0.0901,0.116,0.32160804020100503,0.5011998093453642,4,garage,0.0,seed_genre
38451,7xmwLmkoWpghkq8jyEhtbx,Arctic Monkeys,Do I Wanna Know?,Do I Wanna Know?,54,273424,False,0.5431472081218274,0.574,2,0.789190388990622,0,0.03854922279792746,0.3514056224899598,9.96e-05,0.12,0.4472361809045226,0.34919382673438193,4,garage,0.0,seed_genre
38158,1L3FZqeMCMbrV0CGAM6nYW,No Vacation,Intermission,You're Not with Me,58,226560,False,0.5025380710659898,0.646,6,0.7643490002404602,1,0.03191709844559586,0.40662650602409645,0.15,0.333,0.13266331658291458,0.49248475584701606,4,garage,0.0,seed_genre
38000,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,AM,I Wanna Be Yours,92,183956,False,0.47106598984771575,0.417,0,0.7433179808741652,0,0.02652849740932643,0.13654618473895583,0.022,0.0974,0.48140703517587935,0.2774682379238368,4,garage,0.0,seed_genre
38556,2HLtRAcBAWd4y7TfVVoIpm,Jakob,Bedroom Tapes,Let It Pass,52,126697,False,0.5949238578680203,0.614,4,0.7816066441004013,1,0.03181347150259068,0.08062248995983935,1.94e-05,0.152,0.3025125628140703,0.36249856187235996,4,garage,0.0,seed_genre
38586,7AH76Vec800rSRmfXJsXsk,WAAX,At Least I'm Free,Whoever,28,233640,False,0.6538071065989848,0.599,4,0.8047093206074394,1,0.04176165803108809,0.05301204819277109,1.26e-05,0.117,0.2944723618090452,0.49307233371135545,4,garage,0.0,seed_genre
38848,29B5bPW6nDYMlNaZUUAx7W,Dead Moon,Defiance,Johnny's Got a Gun,24,187816,False,0.515736040609137,0.769,9,0.7881360634814938,1,0.09927461139896374,0.37650602409638556,3.66e-06,0.123,0.39396984924623113,0.5893529247407261,4,garage,0.0,seed_genre
38667,6DVm8BPg3ltHIcrrNacCVe,Kidnap,Stronger,Like You Used To,27,231575,False,0.7065989847715735,0.459,5,0.7206037400810166,0,0.02974093264248705,0.1174698795180723,0.495,0.0823,0.22211055276381908,0.49324080009204013,4,garage,0.0,seed_genre
38062,4Ai0ANRDYwx6mCD4Uty1WS,Arctic Monkeys,Suck It and See,Piledriver Waltz,63,203880,False,0.449746192893401,0.865,4,0.8320662930285037,1,0.04051813471502592,0.0072690763052208835,0.000116,0.468,0.4763819095477386,0.45201584405765655,4,garage,1.0,seed_genre
38149,0ivLKBfGyP3cUiPy4mN9Sm,The Stooges,Maintain Your Mojo,I Wanna Be Your Dog,0,188560,False,0.5370558375634518,0.871,4,0.7551005308621422,1,0.03637305699481866,0.022991967871485944,0.155,0.419,0.10954773869346733,0.4960965106914518,4,garage,1.0,seed_genre
38649,30P9lEmeBNdDPbnwrfeIjm,Polish Club,Rock n Roll Christmas,I Hate You But You Gotta Stay (On Christmas Day),0,183498,False,0.24670050761421317,0.942,0,0.843478904241348,1,0.122279792746114,0.011144578313253013,0.000386,0.737,0.5195979899497487,0.6911148365465214,4,garage,1.0,seed_genre
38272,0rGrdh1YofOtiXSjbn7qiz,Bakers Eddy,Leave It To Me,Leave It To Me,33,183000,True,0.1949238578680203,0.933,2,0.8375598838392245,1,0.0850777202072539,0.003704819277108434,0.0,0.876,0.5276381909547738,0.7505957957365679,4,garage,1.0,seed_genre
38816,672N8DGGTOLCOgWe0koX5g,The Stooges,The Stooges,I Wanna Be Your Dog,59,188560,False,0.5350253807106599,0.871,4,0.7551005308621422,1,0.0366839378238342,0.022991967871485944,0.155,0.419,0.10753768844221104,0.4960389855858521,4,garage,1.0,seed_genre
38960,0VzyUuzWUrUOcTRq14Rs1G,C.O.F.F.I.N,Children Of Finland Fighting in Norway,Sydney King,24,150666,True,0.27411167512690354,0.95,1,0.8356362022085344,1,0.10569948186528498,4.64859437751004e-05,0.451,0.523,0.23919597989949745,0.45677810101408545,4,garage,1.0,seed_genre
38982,4MaVf2i9zDWMxNnEjWahQu,Polish Club,Now We're Cookin',Whack,24,203106,True,0.5086294416243654,0.965,9,0.8578880195327673,0,0.2207253886010363,0.03323293172690763,0.0,0.8,0.7145728643216079,0.5424329832519764,4,garage,1.0,seed_genre
38592,5HzoZzPiUc9RCNG9SvWtnx,Scott H. Biram,Something's Wrong/ Lost Forever,Judgement Day,31,153506,False,0.35736040609137054,0.931,10,0.793962599189834,1,0.35129533678756486,0.32931726907630526,0.22,0.359,0.5015075376884421,0.5948712259421791,4,garage,1.0,seed_genre
38379,4YFYMB1UBKVolmYOiKUtDx,The Red Pears,You Thought We Left Because The Door Was Open But We Were Waiting Outside,Lychnobite,29,170434,False,0.3299492385786802,0.513,2,0.7537132604553946,0,0.03875647668393783,0.0014457831325301207,0.747,0.0964,0.12462311557788944,0.28947865818582247,4,garage,2.0,seed_genre
38024,11iIikXxC6NP0Ma8vMD27x,Vundabar,Gawk,Alien Blues,82,155933,False,0.47411167512690355,0.757,3,0.8219669644673806,1,0.03419689119170985,0.08102409638554217,0.908,0.0876,0.4351758793969849,0.3380914813536479,4,garage,2.0,seed_genre
38306,1iLBI0xUhGKZQM1DresHuj,Good Morning,On The Street / You,You,57,190696,False,0.3431472081218274,0.64,8,0.7673455043190351,1,0.030777202072538864,0.15763052208835343,0.724,0.129,0.3688442211055276,0.6151447167299443,3,garage,2.0,seed_genre
38386,2AYlutp7ULT1xjhYo3ZO67,Los Diabólicos,Los Diabólicos,Muerte y Destrucción,30,108921,False,0.20304568527918782,0.851,4,0.8096849971329744,1,0.054922279792746116,0.01104417670682731,0.977,0.888,0.38291457286432157,0.38192561182058743,4,garage,2.0,seed_genre
38256,6lbLn5iL2NBJnbib7bTXMn,No Vacation,Summer Break Mixtape,Dræm Girl,61,234606,False,0.1949238578680203,0.952,2,0.8072618981558551,1,0.2673575129533679,0.0016465863453815261,0.716,0.307,0.2633165829145728,0.7098269316108673,4,garage,2.0,seed_genre
38354,6V2QgOIMT94HhsfeIVbbZm,Maribou State,Portraits Outtakes,Manila,59,192533,False,0.7258883248730964,0.612,6,0.7706934502339862,0,0.039170984455958555,0.3132530120481928,0.905,0.324,0.3467336683417085,0.5095984747629144,4,garage,2.0,seed_genre
38154,4omurqpm7aWH9VVz2Ii4yO,CASTLEBEAT,CASTLEBEAT,Change Your Mind,56,297272,False,0.3898477157360406,0.578,11,0.7381573349610638,1,0.03233160621761658,0.00010441767068273092,0.886,0.125,0.09889447236180904,0.6163938333086797,4,garage,2.0,seed_genre
38883,7nTV5NPMGvLfVXZkR8Ttv2,Pile,Magic Isn't Real,Uncle Jill,26,197880,False,0.32588832487309644,0.722,10,0.7495514492351515,1,0.047668393782383425,0.01566265060240964,0.482,0.155,0.10150753768844221,0.5525656197097448,4,garage,2.0,seed_genre
38874,44wpI0UDgrgxzqtfkihBxW,The Frights,The Frights,Hard Ticket,26,276793,False,0.37157360406091366,0.816,4,0.8543920981077631,1,0.0394818652849741,0.014658634538152611,0.411,0.312,0.6492462311557788,0.39244448827309636,4,garage,3.0,seed_genre
38927,4mXTwtJ1IhSiyIatOmfyHz,Zero Boys,Vicious Circle,Down The Drain,25,72880,False,0.19695431472081218,0.966,2,0.8863733052179863,1,0.09316062176165804,0.0007821285140562249,0.854,0.161,0.7276381909547738,0.6411953716943609,4,garage,3.0,seed_genre
38107,1p7800C2UKX0w5EWBYKT0y,Luna Li,jams EP,2516,63,68000,False,0.5218274111675126,0.693,6,0.8132919001905183,0,0.0272538860103627,0.055321285140562254,0.824,0.195,0.7748743718592964,0.36973850730568836,4,garage,3.0,seed_genre
38929,3IFXLKFcKIlXIOYJ3TBHkL,The King Khan & BBQ Show,Invisible Girl,Anala,23,175560,False,0.45685279187817257,0.76,9,0.7864713389933965,1,0.041347150259067364,0.017871485943775103,0.85,0.122,0.6321608040201004,0.48370806830695395,4,garage,3.0,seed_genre
38240,15ryA6NGMbP51thG1V2Dd9,Japanther,Yer Living Grave,The Gravy,33,119386,False,0.5593908629441624,0.859,2,0.8169542940643323,1,0.05720207253886011,0.5050200803212852,0.832,0.0911,0.893467336683417,0.3818023437371596,4,garage,3.0,seed_genre
38846,39pr6XfDMdAFh3VdZQD7Ju,Thee Oh Sees,Help,Meat Step Lively,26,168560,False,0.43756345177664974,0.871,0,0.789541830826998,1,0.04041450777202073,0.0010240963855421689,0.881,0.379,0.6703517587939698,0.5666017454760613,4,garage,3.0,seed_genre
38435,3cqRQt4WL5TWCnF4NKFkH4,Tijuana Panthers,Wayne Interest,Four Horsemen,29,106837,False,0.36548223350253806,0.96,4,0.8511181399478386,0,0.09388601036269431,1.7670682730923698e-05,0.856,0.0759,0.5969849246231155,0.35404237134921024,4,garage,3.0,seed_genre
38333,3MrkW5fnetjLANJpTcWQK5,The Chisel,Retaliation,Retaliation,31,135287,False,0.3898477157360406,0.858,4,0.8125150287627397,1,0.05512953367875648,0.0012349397590361447,0.839,0.103,0.8251256281407034,0.4015868711273277,4,garage,3.0,seed_genre
38117,2N20grTTADa1DP1DWBsCIe,The Fratellis,Before Showtime,Chelsea Dagger,26,203733,False,0.5055837563451776,0.738,7,0.8251854318110352,1,0.12746113989637306,0.014056224899598395,0.0,0.0791,0.5919597989949748,0.6350607300757688,4,garage,4.0,seed_genre
38273,76c1AuZodByXM3X2k48wju,The Growlers,City Club,Dope on a Rope,61,250320,False,0.42639593908629436,0.901,7,0.8448291807705823,1,0.0989637305699482,0.0017369477911646587,0.0,0.366,0.743718592964824,0.59976085991815,4,garage,4.0,seed_genre
38882,4HWNtsCgCysToCMrrzqLIP,Dear Seattle,Dear Seattle,Cut You Deep,25,178294,True,0.5715736040609136,0.93,2,0.7912250522538519,1,0.04632124352331606,0.0010240963855421689,0.000193,0.0644,0.6301507537688442,0.5093683743405157,4,garage,4.0,seed_genre
38441,17rAUcoyso7DzCeVNlxeTe,The Chats,The Chats,Don't Stop the Blues,29,158000,False,0.27614213197969545,0.942,7,0.8733329633945581,1,0.04870466321243524,0.3473895582329317,0.321,0.337,0.9758793969849245,0.6709358512893842,4,garage,4.0,seed_genre
38853,4AblNv2IZzFJnnifSzb9v5,Ariel Pink,pom pom,Lipstick,54,200293,False,0.4791878172588832,0.832,3,0.8555389083106745,0,0.03512953367875648,0.0005823293172690764,0.000255,0.256,0.8432160804020099,0.5545296911723616,4,garage,4.0,seed_genre
38087,5G1sTBGbZT5o4PNRc75RKI,The Black Keys,El Camino,Lonely Boy,73,193653,False,0.3614213197969543,0.872,2,0.771211364519172,1,0.07046632124352332,0.004186746987951808,0.00975,0.0997,0.6100502512562813,0.6833160758016534,4,garage,4.0,seed_genre
38129,5xw2cHVLw1rlDPp3cL9Zuv,Arctic Monkeys,Suck It and See,She's Thunderstorms,61,234920,False,0.5126903553299492,0.898,7,0.8254258920148715,1,0.034093264248704666,0.0005200803212851405,0.00236,0.173,0.7346733668341707,0.4886716631329816,4,garage,4.0,seed_genre
38413,5cmUebR8MQ1BSBxz2U58RV,Crocodylus,My Love,My Love,29,162523,False,0.2213197969543147,0.851,8,0.8173612267169783,1,0.08642487046632126,3.654618473895582e-05,0.0145,0.232,0.6824120603015075,0.6944718373518728,4,garage,4.0,seed_genre
38342,3Ph1IPNjUSGqOWZmlrjA9d,Kings Of Tomorrow;Julie Mc Knight,Technics : House,Finally,0,313349,False,0.8934010152284263,0.728,7,0.7565617890239165,1,0.07512953367875648,0.0498995983935743,0.000213,0.184,0.8994974874371858,0.5135882517298621,4,garage,5.0,seed_genre
38207,0I4yYE831a8SW8QIx6bz4x,Tommy James & The Shondells,Anthology,Crimson & Clover,58,209640,False,0.4142131979695431,0.692,11,0.7408578880195327,1,0.07098445595854924,0.2359437751004016,0.0255,0.197,0.6874371859296482,0.3389831204904426,4,garage,5.0,seed_genre
38094,02bJ6uGeHKfNOhIc9qyA8e,The Black Keys,Dropout Boogie,Wild Child,69,164866,False,0.6903553299492385,0.639,5,0.8008804542848158,0,0.028808290155440418,0.01706827309236948,5.09e-06,0.0398,0.9618090452261305,0.43961918380093024,4,garage,5.0,seed_genre
38144,53xKlevoXT2OIdDQx3KDl1,? & The Mysterians,Don't Break This Heart Of Mine,96 Tears,40,176866,False,0.6598984771573604,0.562,7,0.8058376338715941,1,0.03575129533678757,0.06255020080321286,3.08e-05,0.076,0.8844221105527638,0.5081685649951515,4,garage,5.0,seed_genre
38776,4obFiuUAbDwJAULbJGQS7V,The Grogans,Grogan Grove,Abando,25,281493,False,0.715736040609137,0.448,10,0.7455746074024748,1,0.045284974093264256,0.0011646586345381528,0.00863,0.119,0.4753768844221105,0.5261862498561872,4,garage,5.0,seed_genre
38345,1kF4XoXqNrysrRebI4JD4h,DJ Luck & MC Neat;Simon Dunne;Chili;Anonymous Dubs,Biotics Red,Can't Come Down (Neat Edit) - Anonymous Dubs Remix,0,410526,False,0.7878172588832487,0.62,11,0.7507167563768196,0,0.22383419689119174,0.0012349397590361447,0.292,0.0559,0.6462311557788945,0.5465871176634945,4,garage,5.0,seed_genre
38447,1DZYrrwLhCAOaR7WlTPpSZ,Joe Buck Yourself,Piss and Vinegar,Devil Is on His Way,29,251538,True,0.8619289340101522,0.78,7,0.7729130828847826,1,0.09129533678756478,0.2560240963855422,0.0,0.232,0.5195979899497487,0.47295498249593215,4,garage,5.0,seed_genre
38713,1u9flG96tzvlCfdbYI4VlE,The Grogans,Cacteyed,Troopa,26,207333,False,0.6913705583756345,0.526,5,0.7153691064128886,1,0.04041450777202073,0.29518072289156627,0.0,0.125,0.5708542713567838,0.526260210706244,4,garage,5.0,seed_genre
38254,0vMr3GXZJi1IIIWE8bBJuZ,Crumb,Locket,Plants,59,191904,False,0.5015228426395939,0.406,11,0.7177922053900079,0,0.04259067357512954,0.6094377510040161,0.496,0.122,0.22311557788944722,0.3329470933385928,4,garage,6.0,seed_genre
38704,0yQm3etp2kODsFY7rAfetn,Good Morning,On The Street / You,On The Street,53,201992,False,0.5299492385786801,0.753,6,0.7441318461794573,1,0.03720207253886011,0.6566265060240964,0.957,0.27,0.528643216080402,0.481271469191197,4,garage,6.0,seed_genre
38854,5kSBstWdaP3tMlArgGM00C,Jamie xx,In Colour,Obvs,52,231039,False,0.6619289340101523,0.392,5,0.6830549544050459,0,0.0394818652849741,0.8604417670682731,0.926,0.0817,0.4090452261306532,0.3124024127672863,4,garage,6.0,seed_genre
38215,3VwgtTh9D0CubY32jdhI5U,Crumb,Jinx,Cracking,59,111986,False,0.6446700507614213,0.385,6,0.7012189482640623,1,0.03533678756476684,0.391566265060241,0.783,0.0993,0.11758793969849246,0.5010888680702792,4,garage,6.0,seed_genre
38725,6ggA962ctXjQA5PZYUM3i6,The Growlers,Hot Tropics,Let it Be Known,26,198586,False,0.34923857868020297,0.633,8,0.7960897471468471,0,0.0345077720207254,0.7871485943775101,0.925,0.479,0.39095477386934674,0.5001150502111993,4,garage,6.0,seed_genre
38121,4DkeNKHcmZo2Z0Eb1XcaNC,The Memories,Love Is the Law,Go Down on You,56,60693,False,0.6,0.488,1,0.745463625769935,1,0.1139896373056995,0.9407630522088355,0.786,0.11,0.7005025125628139,0.560935522574495,4,garage,6.0,seed_genre
38252,7sljA9XJXVCbbXLK5XpDtu,RICEWINE,Flood,Maybe,50,244990,False,0.6700507614213198,0.306,9,0.7146477258013798,1,0.030673575129533684,0.9568273092369478,0.826,0.319,0.493467336683417,0.3770483046529593,4,garage,6.0,seed_genre
38943,5hcVwEQy4sgFNWBr0MiEiv,Reatards,Teenage Hate / Fuck Elvis Here's the Reatards,When I Get Mad,23,171666,False,0.19695431472081218,0.98,6,0.8628082052420324,1,0.15751295336787566,0.8363453815261044,0.804,0.185,0.6653266331658291,0.6481641273441481,4,garage,6.0,seed_genre
38734,65vUuU0uAZoP2Y5MoxNDMI,The Smith Street Band,Don't Waste Your Anger,Dirty Water,26,253613,False,0.28121827411167516,0.419,10,0.7856204798105912,1,0.0289119170984456,0.5180722891566265,3.12e-06,0.114,0.3477386934673366,0.4019073681442401,4,garage,7.0,seed_genre
38886,0vt0KNu6SoecopUq9sp4vS,Scott H. Biram,Nothin' But Blood (Bonus Track Version),Slow & Easy,29,259746,False,0.6030456852791878,0.481,7,0.763646116567708,1,0.04176165803108809,0.8232931726907631,0.000183,0.102,0.5728643216080401,0.46908025574018375,4,garage,7.0,seed_genre
38002,78iVPIyFgGjQ0g0TmDWYtQ,Maribou State;Holly Walker,Tongue EP,Tongue,64,304825,False,0.5776649746192892,0.521,10,0.7278175461961045,0,0.08694300518134716,0.5160642570281125,0.00469,0.0962,0.1437185929648241,0.47275364462633335,4,garage,7.0,seed_genre
38558,2d9Xw1OiRL8ca2K4A03aD3,SadGirl,Vol. Three: The Hand That Did the Deed,Little Queenie,51,170251,False,0.580710659898477,0.236,8,0.691175110519209,1,0.04466321243523316,0.9116465863453816,0.00492,0.108,0.314572864321608,0.5536010716105386,4,garage,7.0,seed_genre
38026,0C6dSPCqwKqwos6s1CrDrh,Arctic Monkeys,The Car,The Car,0,198554,False,0.4345177664974619,0.365,4,0.6962617686772838,0,0.028601036269430054,0.783132530120482,0.0033,0.113,0.23718592964824117,0.3863755896323324,3,garage,7.0,seed_genre
38895,5QOy0zJIOvy8B09YPXkowI,Shannon & The Clams,Year Of The Spider,Snakes Crawl,24,197546,False,0.2903553299492385,0.426,0,0.8097589848880009,1,0.029430051813471508,0.639558232931727,8.78e-05,0.282,0.24623115577889446,0.5894474302713542,4,garage,7.0,seed_genre
38070,4B4GwsjpJKPVN65J59ecfB,Arctic Monkeys,Body Paint,There’d Better Be A Mirrorball,67,265798,False,0.5309644670050762,0.367,3,0.7146292288626231,1,0.03202072538860104,0.6305220883534137,0.0118,0.186,0.328643216080402,0.2958351823545848,4,garage,7.0,seed_genre
38050,2KvbRojbZGMsWr1Nuj5n2f,Jakob;Clairo,Bedroom Tapes,You Might Be Sleeping,67,147093,False,0.5959390862944162,0.565,7,0.7450936869948023,1,0.027461139896373058,0.7339357429718876,0.341,0.169,0.5105527638190954,0.380503919925053,4,garage,7.0,seed_genre
38022,7DPhusadsTZ2VrXOGcuX2y,Arctic Monkeys,I Ain't Quite Where I Think I Am,I Ain’t Quite Where I Think I Am,63,191173,False,0.5522842639593909,0.337,10,0.7340510145570908,1,0.06766839378238343,0.35843373493975905,6.34e-05,0.085,0.6703517587939698,0.7917303551764378,4,garage,8.0,seed_genre
38102,2tPiS6ZH898jafXqpMhEGj,Hector Gachan,Untitled '91,Nice Guy,59,152350,False,0.7746192893401015,0.432,10,0.6844422248117936,0,0.05968911917098446,0.9508032128514057,0.0247,0.113,0.8874371859296482,0.4013444438965863,4,garage,8.0,seed_genre
38662,0aOT5OQeNPyZzGwwudbaYs,Maribou State;Pedestrian,Portraits,The Clown,57,247861,False,0.6923857868020304,0.595,9,0.7688067624808094,0,0.04466321243523316,0.4959839357429719,0.109,0.27,0.40201005025125625,0.49306000690301266,4,garage,8.0,seed_genre
38283,2uXkW8uJcOIhlbUatEPLPs,The Sonics,Here Are the Sonics,Have Love Will Travel,56,160400,False,0.5137055837563451,0.948,10,0.8121080961100937,1,0.10880829015544043,0.7299196787148594,0.0,0.0904,0.9386934673366834,0.5349629373962493,4,garage,8.0,seed_genre
38852,3nf9In5KCH6RdorA6J1C8F,Mark Whalen,Morning Glory,Oh Susan,49,208000,False,0.7928934010152284,0.443,3,0.71052290845865,1,0.039378238341968914,0.6255020080321285,0.00942,0.113,0.615075376884422,0.36992751836694443,4,garage,8.0,seed_genre
38905,0HQ5u9jy35283tQZ3Z68yx,Cottonwood Firing Squad,Mister Church,Mister Church,44,282267,False,0.5695431472081218,0.485,9,0.7451861716885855,1,0.04424870466321244,0.8353413654618473,0.00838,0.116,0.664321608040201,0.7648373683085975,4,garage,8.0,seed_genre
38757,5Z10YWrfpP2UAUwmmHIR8y,The White Stripes,De Stijl,Apple Blossom,54,133293,False,0.5451776649746193,0.454,9,0.7701200451325305,1,0.05709844559585493,0.6526104417670683,0.000154,0.0852,0.629145728643216,0.5267368472954983,4,garage,8.0,seed_genre
38532,0ylMmzHz9GpYWNpCNpQSaI,The Growlers,Hot Tropics,Nosebleed Sun,27,81400,False,0.3025380710659898,0.459,9,0.726874202319516,0,0.03689119170984456,0.7610441767068273,0.197,0.314,0.8090452261306532,0.5031227914468386,4,garage,8.0,seed_genre
